ticker,entry_date,exit_date,ret_pct,r,score,rs,gate_ok
LAURUSLABS,2024-08-23,2024-09-10,13.12,1.96,38.9,9.6,True
LAURUSLABS,2024-08-28,2024-09-10,12.14,1.95,40.1,12.5,True
LAURUSLABS,2024-10-14,2024-11-08,4.42,0.41,50.2,16.1,True
LAURUSLABS,2024-10-15,2024-11-11,3.99,0.36,43.7,16.1,True
LAURUSLABS,2024-10-16,2024-11-12,1.98,0.22,44.4,18.3,True
LAURUSLABS,2024-10-29,2024-11-27,10.94,0.97,49.7,38.1,True
LAURUSLABS,2024-11-01,2024-12-02,14.06,1.27,44.6,37.4,True
LAURUSLABS,2024-11-04,2024-12-03,15.04,1.61,43.0,38.1,True
LAURUSLABS,2024-11-25,2024-12-20,9.85,1.05,57.0,49.9,True
LAURUSLABS,2024-11-26,2024-12-23,4.82,0.4,56.1,54.3,True
LAURUSLABS,2024-11-27,2024-12-24,3.34,0.27,59.3,62.3,True
LAURUSLABS,2024-12-30,2025-01-15,-6.81,-1.05,79.1,68.2,False
LAURUSLABS,2025-01-01,2025-01-15,-8.9,-1.03,74.5,64.5,False
LAURUSLABS,2025-01-02,2025-01-15,-10.75,-1.03,73.1,67.5,False
LAURUSLABS,2025-01-27,2025-01-27,-10.21,-1.03,80.5,84.3,False
LAURUSLABS,2025-01-31,2025-02-27,-6.28,-0.4,71.8,88.0,False
LAURUSLABS,2025-02-03,2025-03-03,-10.83,-0.69,64.9,90.2,False
LAURUSLABS,2025-02-05,2025-02-14,-10.79,-1.03,64.7,88.0,False
LAURUSLABS,2025-02-06,2025-02-14,-10.93,-1.03,64.3,88.0,False
LAURUSLABS,2025-02-07,2025-02-14,-11.05,-1.03,63.8,90.2,False
LAURUSLABS,2025-03-07,2025-04-07,-11.57,-0.94,66.2,90.2,False
LAURUSLABS,2025-03-13,2025-04-07,-9.82,-1.03,63.8,90.2,False
LAURUSLABS,2025-03-19,2025-04-07,-8.83,-1.04,64.5,89.5,False
LAURUSLABS,2025-04-15,2025-05-14,-2.74,-0.17,72.2,90.9,False
LAURUSLABS,2025-04-16,2025-05-15,-2.78,-0.15,67.1,88.7,False
LAURUSLABS,2025-04-17,2025-05-16,-3.44,-0.26,67.6,88.7,False
LAURUSLABS,2025-04-22,2025-05-20,-5.45,-0.48,68.2,89.5,True
LAURUSLABS,2025-05-29,2025-06-25,9.15,1.45,72.2,84.4,True
LAURUSLABS,2025-08-14,2025-09-12,3.21,0.44,90.2,97.5,True
LAURUSLABS,2025-08-20,2025-09-17,1.06,0.12,85.6,97.5,True
LAURUSLABS,2025-09-04,2025-09-26,-5.89,-1.05,90.5,97.5,True
LAURUSLABS,2025-09-09,2025-09-26,-6.32,-1.05,88.1,97.5,True
LAURUSLABS,2025-10-20,2025-11-14,11.43,1.95,86.9,99.0,True
LAURUSLABS,2025-10-21,2025-11-19,8.79,1.21,83.9,99.0,True
LAURUSLABS,2025-10-23,2025-11-20,6.45,0.96,80.4,99.0,True
LAURUSLABS,2025-10-24,2025-11-21,4.54,0.55,86.7,99.0,True
LAURUSLABS,2025-11-28,2025-12-26,7.55,1.51,93.7,98.3,True
LAURUSLABS,2025-12-01,2025-12-29,4.53,0.68,87.9,98.3,True
LAURUSLABS,2025-12-18,2025-12-31,9.84,1.94,93.6,98.3,True
LAURUSLABS,2025-12-22,2026-01-20,1.06,0.17,92.2,98.3,True
LAURUSLABS,2025-12-23,2026-01-21,-7.95,-1.04,84.1,98.3,True
LAURUSLABS,2025-12-26,2026-01-21,-8.99,-1.03,83.0,98.3,True
LAURUSLABS,2026-01-16,2026-01-20,-7.45,-1.04,93.0,96.9,True
LAURUSLABS,2026-02-19,2026-03-16,-7.41,-1.04,70.3,91.9,True
LAURUSLABS,2026-03-11,2026-03-16,-7.79,-1.04,76.1,95.4,False
LAURUSLABS,2026-03-27,2026-04-28,10.79,1.19,71.1,94.0,False
LAURUSLABS,2026-04-02,2026-05-04,6.92,0.85,71.9,96.9,False
LAURUSLABS,2026-04-07,2026-05-06,10.47,1.26,68.7,96.9,False
LAURUSLABS,2026-04-09,2026-05-08,11.26,1.26,66.2,94.7,False
LAURUSLABS,2026-05-05,2026-05-26,16.99,1.97,78.7,96.2,False
LAURUSLABS,2026-05-07,2026-06-04,19.43,1.97,78.4,96.2,False
LAURUSLABS,2026-05-08,2026-06-05,18.69,1.67,74.7,96.9,False
LAURUSLABS,2026-05-11,2026-06-08,15.89,1.41,72.7,96.9,False
LAURUSLABS,2026-06-22,2026-07-20,8.17,1.36,91.4,96.9,False
LAURUSLABS,2026-06-23,2026-07-21,7.76,1.02,88.6,97.6,False
LAURUSLABS,2026-06-24,2026-07-22,6.91,0.73,89.1,98.3,False
LAURUSLABS,2026-07-10,2026-07-27,13.04,1.96,85.9,99.0,False
LAURUSLABS,2026-07-13,2026-07-28,12.87,1.95,84.9,99.0,False
LAURUSLABS,2026-07-14,2026-07-29,15.11,1.96,83.6,99.0,False
LAURUSLABS,2026-08-21,2026-08-21,-0.3,-0.06,90.2,99.0,False
LICI,2023-09-05,2023-10-04,-4.23,-1.08,49.4,12.0,True
LICI,2023-09-07,2023-10-04,-6.23,-1.05,46.6,14.3,True
LICI,2023-09-18,2023-10-04,-4.64,-1.07,47.2,15.0,True
LICI,2024-04-03,2024-05-03,0.58,0.05,63.2,54.0,True
LICI,2024-05-03,2024-05-06,-6.58,-1.05,76.7,61.5,True
LICI,2024-05-16,2024-06-04,-12.28,-1.03,69.2,58.8,True
LICI,2024-05-22,2024-06-04,-10.64,-1.03,66.9,57.3,True
LICI,2024-06-10,2024-07-08,1.3,0.1,55.8,52.8,True
LICI,2024-06-18,2024-07-15,-1.41,-0.16,64.3,56.6,True
LICI,2024-07-05,2024-07-24,13.26,1.96,66.3,49.9,True
LICI,2024-07-10,2024-07-24,12.71,1.95,68.8,51.4,True
LICI,2024-07-11,2024-07-26,12.95,1.95,68.7,55.8,True
LICI,2025-11-04,2025-12-01,-4.46,-1.07,54.6,33.7,True
LICI,2025-11-10,2025-12-01,-4.72,-1.07,54.4,35.9,True
LICI,2025-11-17,2025-12-03,-4.62,-1.07,46.9,30.1,True
LICI,2025-11-18,2025-12-03,-4.43,-1.07,48.4,35.2,True
LICI,2026-02-09,2026-03-09,-10.83,-0.82,41.8,41.3,True
LLOYDSME,2024-08-12,2024-09-09,1.15,0.12,41.0,17.0,True
LLOYDSME,2024-08-20,2024-09-16,3.4,0.38,42.4,17.7,True
LLOYDSME,2024-08-23,2024-09-19,5.88,0.71,47.5,24.4,True
LLOYDSME,2024-09-05,2024-09-25,15.61,1.96,55.3,39.6,True
LLOYDSME,2024-09-16,2024-09-25,14.62,1.96,56.4,36.7,True
LLOYDSME,2024-09-17,2024-09-27,17.21,1.97,58.0,41.1,True
LLOYDSME,2024-09-18,2024-10-15,23.88,1.98,59.4,41.1,True
LLOYDSME,2024-11-04,2024-12-03,7.81,0.91,73.6,79.9,True
LLOYDSME,2024-11-07,2024-11-13,-8.33,-1.04,78.9,85.1,True
LLOYDSME,2024-11-26,2024-12-16,18.76,1.97,77.4,79.9,True
LLOYDSME,2024-12-02,2024-12-30,12.49,1.09,76.1,87.3,True
LLOYDSME,2025-03-20,2025-04-07,-13.53,-1.02,66.7,98.3,False
LLOYDSME,2025-04-17,2025-05-16,2.32,0.17,66.9,96.1,False
LLOYDSME,2025-04-23,2025-05-02,-11.15,-1.03,71.0,94.6,True
LLOYDSME,2025-05-13,2025-06-06,21.2,1.97,70.8,94.6,True
LLOYDSME,2025-05-15,2025-06-11,12.28,0.79,72.8,96.8,True
LLOYDSME,2025-07-11,2025-08-07,-7.46,-1.04,84.7,97.5,True
LLOYDSME,2025-07-22,2025-08-01,-6.56,-1.05,86.9,97.5,True
LLOYDSME,2025-07-31,2025-08-08,-6.51,-1.05,83.6,97.5,True
LLOYDSME,2025-10-10,2025-11-10,-2.55,-0.28,67.2,91.0,True
LLOYDSME,2025-10-16,2025-11-13,-6.68,-1.05,60.8,89.5,True
LLOYDSME,2026-01-02,2026-01-12,-7.58,-1.04,46.4,51.3,True
LLOYDSME,2026-05-25,2026-06-22,0.81,0.11,77.5,79.8,False
LLOYDSME,2026-05-26,2026-06-23,-1.52,-0.15,78.7,79.8,False
LLOYDSME,2026-05-27,2026-06-24,-5.74,-0.43,78.3,83.3,False
LLOYDSME,2026-06-15,2026-07-13,-0.19,-0.02,75.6,65.5,False
LLOYDSME,2026-06-30,2026-07-27,7.36,0.94,78.3,70.5,False
LLOYDSME,2026-07-13,2026-07-29,14.23,1.96,73.6,66.9,False
LLOYDSME,2026-07-16,2026-08-12,4.95,0.57,75.4,71.9,False
LODHA,2023-07-13,2023-08-09,5.82,0.58,59.9,51.8,True
LODHA,2023-07-14,2023-08-10,1.85,0.18,60.2,46.5,True
LODHA,2023-07-24,2023-08-21,-1.42,-0.15,59.7,45.0,True
LODHA,2023-07-25,2023-08-22,-3.68,-0.41,67.6,53.2,True
LODHA,2023-07-31,2023-08-25,-9.17,-1.03,69.0,63.8,True
LODHA,2023-08-01,2023-08-14,-9.79,-1.03,65.8,64.5,True
LODHA,2023-08-08,2023-08-25,-9.55,-1.03,65.4,56.3,True
LODHA,2023-09-05,2023-10-04,10.99,1.14,71.2,63.0,True
LODHA,2023-09-06,2023-10-05,2.83,0.26,69.2,65.2,True
LODHA,2023-09-08,2023-10-09,2.77,0.23,66.7,67.5,True
LODHA,2023-09-11,2023-10-10,0.21,0.01,69.1,70.5,True
LODHA,2023-09-27,2023-10-26,-10.57,-1.03,66.5,78.8,True
LODHA,2023-10-09,2023-11-06,12.56,1.31,73.0,78.8,True
LODHA,2023-10-12,2023-10-26,-9.94,-1.03,76.2,86.2,True
LODHA,2023-11-01,2023-11-29,10.53,0.83,71.3,80.2,True
LODHA,2023-11-02,2023-11-30,6.45,0.46,72.3,84.0,True
LODHA,2023-11-03,2023-12-01,2.95,0.18,76.2,89.2,True
LODHA,2023-12-04,2024-01-01,7.91,0.72,73.3,86.2,True
LODHA,2023-12-15,2024-01-04,15.97,1.96,73.6,86.2,True
LODHA,2023-12-26,2024-01-04,16.48,1.96,75.2,87.8,True
LODHA,2023-12-27,2024-01-05,18.75,1.97,74.4,88.5,True
LODHA,2023-12-28,2024-01-05,20.01,1.97,75.7,88.5,True
LODHA,2023-12-29,2024-01-25,6.95,0.54,74.3,87.8,True
LODHA,2024-02-05,2024-03-01,2.71,0.24,73.4,84.8,True
LODHA,2024-02-15,2024-03-13,2.3,0.2,70.8,82.5,True
LODHA,2024-02-20,2024-03-13,-10.93,-1.03,68.2,80.2,True
LODHA,2024-02-21,2024-03-13,-10.91,-1.03,73.7,81.8,True
LODHA,2024-03-05,2024-03-13,-9.48,-1.03,71.9,90.8,True
LODHA,2024-03-06,2024-03-13,-9.4,-1.03,76.5,91.5,True
LODHA,2024-03-22,2024-04-24,10.13,0.75,64.3,92.2,True
LODHA,2024-03-26,2024-04-25,12.37,0.94,64.7,91.5,True
LODHA,2024-04-02,2024-05-02,5.07,0.43,66.2,90.8,True
LODHA,2024-04-08,2024-05-08,-5.53,-0.52,69.3,89.2,True
LODHA,2024-04-09,2024-05-09,-7.6,-0.74,67.2,87.0,True
LODHA,2024-04-12,2024-05-08,-10.26,-1.03,67.9,90.8,True
LODHA,2024-04-23,2024-05-08,-9.71,-1.03,78.2,87.8,True
LODHA,2024-04-24,2024-05-07,-9.69,-1.03,77.3,90.0,True
LODHA,2024-05-02,2024-05-07,-10.42,-1.03,70.9,88.5,True
LODHA,2024-05-22,2024-06-12,19.51,1.97,74.5,85.6,True
LODHA,2024-05-23,2024-06-20,15.03,1.11,73.9,88.6,True
LODHA,2024-06-07,2024-07-05,6.75,0.37,62.1,89.3,True
LODHA,2024-06-10,2024-07-08,5.87,0.29,62.4,90.1,True
LODHA,2024-06-11,2024-07-09,3.25,0.14,62.2,90.8,True
LODHA,2024-06-28,2024-07-26,-6.76,-0.6,73.2,84.9,True
LODHA,2024-07-08,2024-07-12,-9.59,-1.03,73.2,81.9,True
LODHA,2024-07-09,2024-07-12,-9.2,-1.03,78.2,81.9,True
LODHA,2024-07-10,2024-07-12,-8.83,-1.04,74.5,81.9,True
LODHA,2025-06-17,2025-07-01,-7.14,-1.04,54.9,40.0,True
LODHA,2025-06-23,2025-07-01,-7.57,-1.04,61.6,37.9,True
LODHA,2025-07-16,2025-07-23,-6.24,-1.05,53.8,34.2,True
LODHA,2025-07-17,2025-07-23,-5.97,-1.05,56.8,43.7,True
LODHA,2026-08-14,2026-08-21,1.0,0.13,54.8,34.9,False
LODHA,2026-08-21,2026-08-21,-0.3,-0.04,58.8,40.6,False
LT,2007-08-01,2007-08-16,-9.77,-1.03,82.1,91.8,True
LT,2007-08-28,2007-09-24,9.98,0.94,78.0,90.5,True
LT,2007-08-29,2007-09-25,14.8,1.42,78.2,89.1,True
LT,2007-08-30,2007-09-26,9.99,0.99,77.8,91.9,True
LT,2007-10-24,2007-11-01,34.13,1.98,70.1,88.0,True
LT,2007-10-29,2007-11-23,0.72,0.03,73.6,90.8,True
LT,2007-12-05,2008-01-03,-2.93,-0.28,81.6,92.7,True
LT,2007-12-06,2007-12-18,-10.2,-1.03,83.1,92.7,True
LT,2007-12-27,2008-01-21,-8.41,-1.04,87.8,87.7,True
LT,2008-01-07,2008-01-18,-7.57,-1.04,92.0,90.2,True
LT,2008-01-08,2008-01-16,-7.36,-1.04,89.8,91.5,True
LT,2008-01-09,2008-01-16,-7.77,-1.04,89.0,90.2,True
LT,2009-06-22,2009-07-13,-13.21,-1.02,58.4,54.4,True
LT,2009-06-23,2009-07-20,-3.87,-0.3,62.2,62.0,True
LT,2009-06-25,2009-07-13,-12.24,-1.03,65.2,62.0,True
LT,2009-06-26,2009-07-10,-11.66,-1.03,67.9,63.1,True
LT,2009-06-29,2009-07-08,-11.49,-1.03,67.9,65.3,True
LT,2009-06-30,2009-07-08,-14.1,-1.02,65.3,62.0,True
LT,2009-07-06,2009-07-08,-11.0,-1.03,67.9,64.2,True
LT,2009-07-27,2009-08-21,-1.76,-0.16,59.9,40.9,True
LT,2009-08-14,2009-09-10,8.06,0.87,62.4,34.4,True
LT,2009-08-25,2009-09-22,7.84,0.8,65.1,42.0,True
LT,2009-08-26,2009-09-23,5.6,0.58,62.2,37.7,True
LT,2009-08-28,2009-09-25,3.34,0.34,63.9,43.0,True
LT,2009-09-07,2009-10-07,5.74,0.71,66.8,44.1,True
LT,2009-09-08,2009-10-08,4.64,0.6,65.9,44.1,True
LT,2009-09-09,2009-10-09,2.51,0.32,67.8,47.3,True
LT,2009-10-07,2009-10-23,-6.33,-1.05,70.5,43.6,True
LT,2009-10-15,2009-10-22,-6.31,-1.05,68.4,39.4,True
LT,2009-11-12,2009-12-09,0.31,0.03,69.3,53.2,True
LT,2009-12-09,2010-01-08,0.94,0.18,70.3,46.8,True
LT,2009-12-11,2010-01-12,-1.29,-0.22,71.7,50.0,True
LT,2009-12-24,2010-01-21,-5.87,-1.05,69.7,49.0,True
LT,2009-12-29,2010-01-21,-5.54,-1.06,68.2,49.0,True
LT,2010-04-26,2010-05-04,-5.66,-1.06,53.7,39.4,True
LT,2010-05-03,2010-05-05,-5.15,-1.06,49.6,41.1,True
LT,2010-05-18,2010-06-14,3.85,0.41,48.0,29.5,True
LT,2010-05-19,2010-06-15,4.16,0.37,46.9,32.6,True
LT,2010-05-28,2010-06-24,8.45,1.17,38.8,19.0,True
LT,2010-06-03,2010-06-30,8.8,1.32,40.4,24.2,True
LT,2010-06-04,2010-07-01,7.07,1.11,40.9,28.4,True
LT,2010-06-07,2010-07-02,9.35,1.46,38.1,24.2,True
LT,2010-06-11,2010-07-08,6.72,1.14,41.9,24.2,True
LT,2010-06-14,2010-07-09,8.5,1.52,42.3,27.4,True
LT,2010-06-15,2010-07-12,4.71,0.69,41.4,24.2,True
LT,2010-06-16,2010-07-13,4.87,0.63,40.1,21.1,True
LT,2010-08-23,2010-09-20,4.68,0.75,55.3,27.4,True
LT,2010-08-24,2010-09-21,6.74,1.03,51.2,26.3,True
LT,2010-09-02,2010-09-21,9.09,1.94,51.2,22.9,True
LT,2010-09-03,2010-09-21,9.74,1.94,50.3,19.8,True
LT,2010-09-08,2010-09-21,9.08,1.94,52.0,19.8,True
LT,2010-09-14,2010-10-04,9.97,1.94,52.7,21.9,True
LT,2010-10-14,2010-10-18,-7.7,-1.04,57.7,22.7,True
LT,2010-10-22,2010-11-19,0.09,0.01,57.1,26.8,True
LT,2010-11-02,2010-11-25,-5.82,-1.05,60.7,30.9,True
LT,2010-11-03,2010-11-25,-8.05,-1.04,60.4,33.0,True
LT,2010-11-04,2010-11-25,-8.72,-1.04,55.3,32.0,True
LT,2010-11-05,2010-11-25,-9.17,-1.03,54.3,32.0,True
LT,2012-09-13,2012-10-04,15.54,1.96,51.1,26.0,True
LT,2012-09-17,2012-10-16,9.16,0.89,49.6,26.9,True
LT,2012-09-18,2012-10-17,4.68,0.36,52.1,31.7,True
LT,2012-10-23,2012-11-16,-5.75,-1.06,72.6,53.8,True
LT,2012-10-25,2012-11-15,-6.48,-1.05,74.3,63.4,True
LT,2012-10-26,2012-11-12,-5.93,-1.05,72.7,66.3,True
LT,2012-11-05,2012-11-16,-5.62,-1.06,74.0,62.5,True
LT,2012-11-29,2012-12-27,-0.43,-0.07,71.5,63.4,True
LT,2012-11-30,2012-12-28,-3.2,-0.47,74.4,65.4,True
LT,2012-12-03,2012-12-31,-3.49,-0.52,70.7,62.5,True
LT,2012-12-19,2012-12-21,-4.44,-1.07,76.0,65.4,True
LT,2013-01-03,2013-01-07,-4.4,-1.07,76.3,70.2,True
LT,2013-01-28,2013-02-07,-7.86,-1.04,60.8,49.0,True
LT,2013-04-23,2013-05-22,5.02,0.38,43.3,58.6,True
LT,2013-05-16,2013-05-23,-6.34,-1.05,58.2,72.1,True
LT,2013-05-17,2013-05-23,-7.03,-1.04,60.2,72.1,True
LT,2013-05-20,2013-05-23,-8.44,-1.04,58.4,75.0,True
LT,2013-12-24,2014-01-06,-6.43,-1.05,60.4,46.1,True
LT,2014-01-24,2014-02-04,-5.96,-1.05,67.2,59.0,True
LT,2014-02-20,2014-03-05,9.98,1.94,57.6,57.1,True
LT,2014-02-21,2014-03-07,12.57,1.95,59.0,60.9,True
LT,2014-02-24,2014-03-07,12.79,1.95,58.1,61.9,True
LT,2014-02-25,2014-03-26,14.93,1.59,62.4,67.6,True
LT,2014-04-22,2014-05-19,13.51,1.96,79.9,77.1,True
LT,2014-04-23,2014-05-22,8.86,0.92,79.0,77.1,True
LT,2014-04-25,2014-05-23,7.64,0.74,77.2,80.0,True
LT,2014-05-12,2014-05-26,15.71,1.96,79.3,70.4,True
LT,2014-05-13,2014-06-03,18.77,1.97,75.3,69.5,True
LT,2014-05-14,2014-06-09,20.73,1.97,75.2,69.5,True
LT,2014-06-10,2014-07-07,-0.63,-0.05,75.7,86.6,True
LT,2014-06-25,2014-07-11,-7.4,-1.04,86.1,80.0,True
LT,2014-07-01,2014-07-11,-6.71,-1.05,86.6,80.9,True
LT,2014-07-02,2014-07-09,-6.72,-1.05,82.5,79.0,True
LT,2014-07-03,2014-07-09,-7.15,-1.04,80.2,79.0,True
LT,2014-07-21,2014-07-30,-9.1,-1.03,82.5,78.1,True
LT,2014-09-04,2014-09-24,-7.72,-1.04,72.0,75.2,True
LT,2014-09-19,2014-09-23,-5.83,-1.05,73.5,68.5,True
